session,range_bin,pair,ch_i,ch_j,same_tx,timestamp_source,coherence_hr_timestamp_aware,coherence_br_timestamp_aware,coherence_hr_legacy_frame_index,coherence_br_legacy_frame_index,input_frames,segments,gap_count,median_dt_ms,resampled_fs_hz,gap_threshold_ms,discarded_short_gap_segments,paired_segments,coherence_segments_used,coherence_weighted_by
sub-4_,69,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,device_ms,0.4829738120810822,0.47530495260613187,0.4712861478328705,0.5027779340744019,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,host_ms,nan,nan,0.4712861478328705,0.5027779340744019,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,device_ms,0.28593337309788297,0.7591641827637838,0.290292888879776,0.7489519715309143,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,host_ms,nan,nan,0.290292888879776,0.7489519715309143,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,device_ms,0.4757068228002866,0.6796609118378275,0.5096686482429504,0.7082265615463257,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,host_ms,nan,nan,0.5096686482429504,0.7082265615463257,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,device_ms,0.36137232423217547,0.4502610632159798,0.34489718079566956,0.49079176783561707,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,host_ms,nan,nan,0.34489718079566956,0.49079176783561707,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,device_ms,0.2512662562746768,0.3572308386439902,0.24920906126499176,0.390675812959671,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,host_ms,nan,nan,0.24920906126499176,0.390675812959671,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,device_ms,0.39758118930300007,0.5981643301290304,0.40690210461616516,0.567658007144928,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,host_ms,nan,nan,0.40690210461616516,0.567658007144928,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,device_ms,0.5687729813128449,0.6345188832748632,0.5872281789779663,0.6397198438644409,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,host_ms,nan,nan,0.5872281789779663,0.6397198438644409,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,device_ms,0.4914059511512419,0.3401935246883218,0.45982256531715393,0.37860220670700073,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,host_ms,nan,nan,0.45982256531715393,0.37860220670700073,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,device_ms,0.25727419504325977,0.2545682630280231,0.22719943523406982,0.2957468628883362,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,host_ms,nan,nan,0.22719943523406982,0.2957468628883362,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,device_ms,0.4745779955373979,0.4838593209342381,0.47338083386421204,0.4860287308692932,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,host_ms,nan,nan,0.47338083386421204,0.4860287308692932,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,device_ms,0.4575107184309424,0.05086874867814454,0.4429776966571808,0.033649370074272156,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,host_ms,nan,nan,0.4429776966571808,0.033649370074272156,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,device_ms,0.3967475110390801,0.7692431206673965,0.37843847274780273,0.7382748126983643,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,host_ms,nan,nan,0.37843847274780273,0.7382748126983643,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,device_ms,0.25908202053617485,0.5444783508373221,0.29349735379219055,0.5479187369346619,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,host_ms,nan,nan,0.29349735379219055,0.5479187369346619,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,device_ms,0.3298558444601783,0.7048766599263422,0.3252677917480469,0.7045865058898926,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,host_ms,nan,nan,0.3252677917480469,0.7045865058898926,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,device_ms,0.627564674446668,0.4957255799959593,0.6264110207557678,0.5105738639831543,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,host_ms,nan,nan,0.6264110207557678,0.5105738639831543,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,device_ms,0.4772518262385384,0.49482785593708567,0.481246680021286,0.5153416395187378,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,host_ms,nan,nan,0.481246680021286,0.5153416395187378,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,device_ms,0.3690323145905696,0.4642050441297925,0.3626163899898529,0.49972808361053467,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,host_ms,nan,nan,0.3626163899898529,0.49972808361053467,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,device_ms,0.30454949671933496,0.6030874350224278,0.3103705644607544,0.595507800579071,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,host_ms,nan,nan,0.3103705644607544,0.595507800579071,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,device_ms,0.2665880536947765,0.36841472735012737,0.2877787947654724,0.40072664618492126,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,host_ms,nan,nan,0.2877787947654724,0.40072664618492126,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,device_ms,0.3541278445482022,0.5143382545412372,0.29737618565559387,0.5110538005828857,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,host_ms,nan,nan,0.29737618565559387,0.5110538005828857,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,device_ms,0.5104224580435165,0.4601893907272926,0.5072712302207947,0.49162593483924866,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,host_ms,nan,nan,0.5072712302207947,0.49162593483924866,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,device_ms,0.5670447589845483,0.5664584625378523,0.5986492037773132,0.5886456966400146,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,host_ms,nan,nan,0.5986492037773132,0.5886456966400146,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,device_ms,0.33647093437836784,0.2802792590664797,0.35510018467903137,0.30549973249435425,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,host_ms,nan,nan,0.35510018467903137,0.30549973249435425,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,device_ms,0.3650116452722507,0.5325333711537413,0.3787129819393158,0.5151121616363525,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,host_ms,nan,nan,0.3787129819393158,0.5151121616363525,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,device_ms,0.3013688369454652,0.5054483694370238,0.30557796359062195,0.49773991107940674,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,host_ms,nan,nan,0.30557796359062195,0.49773991107940674,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,device_ms,0.3204387403662185,0.11949435431326257,0.27273163199424744,0.16367016732692719,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,host_ms,nan,nan,0.27273163199424744,0.16367016732692719,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,device_ms,0.29495541141136616,0.17202376359752505,0.3059636652469635,0.22858811914920807,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,host_ms,nan,nan,0.3059636652469635,0.22858811914920807,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-4_,69,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,device_ms,0.2686633204595962,0.7617876822740265,0.3064936101436615,0.7114604115486145,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-4_,69,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,host_ms,nan,nan,0.3064936101436615,0.7114604115486145,6000,0,1687,7.0,142.85714285714286,10.5,1688,0,,
sub-97793_,10,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,device_ms,0.40456617575895065,0.7148150196231448,0.42205286026000977,0.7175977230072021,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,host_ms,nan,nan,0.42205286026000977,0.7175977230072021,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,device_ms,0.2333567354127258,0.4201628320385411,0.23017404973506927,0.4386206567287445,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,host_ms,nan,nan,0.23017404973506927,0.4386206567287445,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,device_ms,0.2923838602390049,0.6569622166937267,0.30157285928726196,0.665830671787262,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,host_ms,nan,nan,0.30157285928726196,0.665830671787262,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,device_ms,0.6010517222199582,0.8527342133274498,0.6094207763671875,0.8612440824508667,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,host_ms,nan,nan,0.6094207763671875,0.8612440824508667,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,device_ms,0.38633013720797976,0.5831857271671068,0.4005753695964813,0.6013543605804443,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,host_ms,nan,nan,0.4005753695964813,0.6013543605804443,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,device_ms,0.1299871673392061,0.2806410933184975,0.14489193260669708,0.2691311240196228,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,host_ms,nan,nan,0.14489193260669708,0.2691311240196228,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,device_ms,0.34700317007630743,0.813695787893693,0.3659611940383911,0.8074604868888855,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,host_ms,nan,nan,0.3659611940383911,0.8074604868888855,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,device_ms,0.23559022150341621,0.42825901423251156,0.2460552304983139,0.4422440528869629,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx1__tx0_rx2,tx0_rx1,tx0_rx2,True,host_ms,nan,nan,0.2460552304983139,0.4422440528869629,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,device_ms,0.23795365522535483,0.5300587555394422,0.23226423561573029,0.5260718464851379,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx1__tx0_rx3,tx0_rx1,tx0_rx3,True,host_ms,nan,nan,0.23226423561573029,0.5260718464851379,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,device_ms,0.4163954200894829,0.6749587862020245,0.42321741580963135,0.6873914003372192,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx1__tx1_rx0,tx0_rx1,tx1_rx0,False,host_ms,nan,nan,0.42321741580963135,0.6873914003372192,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,device_ms,0.30533728800171145,0.4879492615739575,0.30894985795021057,0.49599820375442505,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx1__tx1_rx1,tx0_rx1,tx1_rx1,False,host_ms,nan,nan,0.30894985795021057,0.49599820375442505,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,device_ms,0.15687844920143287,0.1852900392105136,0.1646985113620758,0.17926537990570068,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx1__tx1_rx2,tx0_rx1,tx1_rx2,False,host_ms,nan,nan,0.1646985113620758,0.17926537990570068,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,device_ms,0.291019508075606,0.598460834677174,0.29066482186317444,0.5988495349884033,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx1__tx1_rx3,tx0_rx1,tx1_rx3,False,host_ms,nan,nan,0.29066482186317444,0.5988495349884033,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,device_ms,0.16964690324097803,0.2567016271853624,0.18070201575756073,0.2724860608577728,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx2__tx0_rx3,tx0_rx2,tx0_rx3,True,host_ms,nan,nan,0.18070201575756073,0.2724860608577728,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,device_ms,0.3176382482451103,0.3653351568744618,0.33341658115386963,0.382195383310318,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx2__tx1_rx0,tx0_rx2,tx1_rx0,False,host_ms,nan,nan,0.33341658115386963,0.382195383310318,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,device_ms,0.23543600520556096,0.2830957944623216,0.2381325513124466,0.2911835312843323,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx2__tx1_rx1,tx0_rx2,tx1_rx1,False,host_ms,nan,nan,0.2381325513124466,0.2911835312843323,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,device_ms,0.24859377443785577,0.18564827923898392,0.2509020268917084,0.1652352213859558,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx2__tx1_rx2,tx0_rx2,tx1_rx2,False,host_ms,nan,nan,0.2509020268917084,0.1652352213859558,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,device_ms,0.22572454760425756,0.3696553374773332,0.22658412158489227,0.38312214612960815,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx2__tx1_rx3,tx0_rx2,tx1_rx3,False,host_ms,nan,nan,0.22658412158489227,0.38312214612960815,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,device_ms,0.2573500049355868,0.6188401245083108,0.2587066888809204,0.6258111000061035,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx3__tx1_rx0,tx0_rx3,tx1_rx0,False,host_ms,nan,nan,0.2587066888809204,0.6258111000061035,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,device_ms,0.20066399338158494,0.4508076606126961,0.19996277987957,0.46559906005859375,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx3__tx1_rx1,tx0_rx3,tx1_rx1,False,host_ms,nan,nan,0.19996277987957,0.46559906005859375,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,device_ms,0.11948353632751818,0.08398531390750807,0.11480250954627991,0.0810229480266571,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx3__tx1_rx2,tx0_rx3,tx1_rx2,False,host_ms,nan,nan,0.11480250954627991,0.0810229480266571,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,device_ms,0.2601862391935747,0.6139428948735604,0.25987228751182556,0.6360739469528198,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx0_rx3__tx1_rx3,tx0_rx3,tx1_rx3,False,host_ms,nan,nan,0.25987228751182556,0.6360739469528198,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,device_ms,0.4748798690133085,0.5948472254322739,0.4740702211856842,0.6100820302963257,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx1_rx0__tx1_rx1,tx1_rx0,tx1_rx1,True,host_ms,nan,nan,0.4740702211856842,0.6100820302963257,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,device_ms,0.21147074739515812,0.22096582666191666,0.219171404838562,0.21032163500785828,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx1_rx0__tx1_rx2,tx1_rx0,tx1_rx2,True,host_ms,nan,nan,0.219171404838562,0.21032163500785828,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,device_ms,0.3819581033021305,0.763203840373199,0.38580596446990967,0.7626750469207764,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx1_rx0__tx1_rx3,tx1_rx0,tx1_rx3,True,host_ms,nan,nan,0.38580596446990967,0.7626750469207764,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,device_ms,0.22926575355400866,0.12094062296061099,0.24495160579681396,0.1285107433795929,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx1_rx1__tx1_rx2,tx1_rx1,tx1_rx2,True,host_ms,nan,nan,0.24495160579681396,0.1285107433795929,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,device_ms,0.3092594575886787,0.5490327485156206,0.31641390919685364,0.5530085563659668,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx1_rx1__tx1_rx3,tx1_rx1,tx1_rx3,True,host_ms,nan,nan,0.31641390919685364,0.5530085563659668,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,10,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,device_ms,0.20246058882093437,0.22460890989014287,0.1997738480567932,0.21799103915691376,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,10,tx1_rx2__tx1_rx3,tx1_rx2,tx1_rx3,True,host_ms,nan,nan,0.1997738480567932,0.21799103915691376,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,device_ms,0.4089244465988398,0.6057311469865787,0.4103336036205292,0.5975196361541748,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx0__tx0_rx1,tx0_rx0,tx0_rx1,True,host_ms,nan,nan,0.4103336036205292,0.5975196361541748,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,device_ms,0.10930302053338503,0.20840183553527322,0.11191148310899734,0.2158229500055313,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx0__tx0_rx2,tx0_rx0,tx0_rx2,True,host_ms,nan,nan,0.11191148310899734,0.2158229500055313,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,device_ms,0.12164440768215574,0.13817696962665868,0.12232830375432968,0.13338050246238708,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx0__tx0_rx3,tx0_rx0,tx0_rx3,True,host_ms,nan,nan,0.12232830375432968,0.13338050246238708,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,device_ms,0.5897302527646929,0.4356764474959129,0.5888462662696838,0.4256982207298279,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx0__tx1_rx0,tx0_rx0,tx1_rx0,False,host_ms,nan,nan,0.5888462662696838,0.4256982207298279,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,device_ms,0.3159260546305876,0.49796228686373833,0.31145748496055603,0.48410338163375854,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx0__tx1_rx1,tx0_rx0,tx1_rx1,False,host_ms,nan,nan,0.31145748496055603,0.48410338163375854,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,device_ms,0.08147470137662255,0.35357225682968585,0.08624092489480972,0.36294156312942505,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
sub-97793_,20,tx0_rx0__tx1_rx2,tx0_rx0,tx1_rx2,False,host_ms,nan,nan,0.08624092489480972,0.36294156312942505,6000,0,1954,7.0,142.85714285714286,10.5,1955,0,,
sub-97793_,20,tx0_rx0__tx1_rx3,tx0_rx0,tx1_rx3,False,device_ms,0.1022564373465454,0.2250844474953579,0.1033870205283165,0.21321889758110046,6000,1,0,10.0,100.0,15.0,0,1,1,resampled segment frame count
